LIMIT_BAL_clean,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEPT,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMT_SEPT_clean,BILL_AMT_AUG_clean,BILL_AMT_JUL_clean,BILL_AMT_JUN_clean,BILL_AMT_MAY_clean,BILL_AMT_APR_clean,PAY_AMT_SEPT_clean,PAY_AMT_AUG_clean,PAY_AMT_JUL_clean,PAY_AMT_JUN_clean,PAY_AMT_MAY_clean,PAY_AMT_APR_clean
200000,0,1,1,49,-1,-1,-1,-1,-2,-2,413.0,0.0,103.0,0.0,0.0,0.0,0.0,103.0,0,0.0,0.0,225.0
120000,0,2,2,38,-1,-1,-1,-1,-1,-1,324.6062840929773,3745.5086538778105,327.38944070485394,330.17259731673056,327.38944070485394,476.7481603795367,3748.291810489687,649.2125681859546,330,324.6062840929773,476.7481603795367,327.38944070485394
110000,1,1,2,24,-1,-1,-1,-1,-1,-1,336.50290102048314,336.50290102048314,199.20802322268048,-99.17951119121062,175.4102444043947,896.7750688277822,298.3875344138911,161.09265661608845,0,871.3648244233875,871.3648244233875,24.3938346282189
30000,0,2,1,27,2,2,2,2,0,0,19193.0,20084.0,20460.0,19836.0,20266.0,21568.0,1500.0,1000.0,0,900.0,1800.0,900.0
80000,0,1,2,23,0,0,0,0,0,0,23998.0,17442.0,15948.0,17118.0,9883.0,8689.0,3150.0,2000.0,6000,500.0,304.0,500.0
160000,1,1,1,47,1,2,2,2,2,3,58706.0,57384.0,59875.0,61518.0,65152.0,64074.0,0.0,3200.0,3000,5000.0,0.0,3000.0
20000,0,2,1,40,0,0,0,0,0,0,16448.018079595033,17212.044546880126,18224.942545531056,18643.035507082608,19157.672693198343,19543.14719286108,1338.235634513871,1351.1336331648026,769,816.7443519954455,827.535184766667,914.4770781902672
260000,0,1,2,31,-1,-1,-2,-2,-2,-2,16083.0,759.0,-484.0,-484.0,3872.0,2.0,759.0,0.0,0,4356.0,0.0,3200.0
500000,0,2,1,44,0,0,0,0,0,0,38034.0,39044.0,38458.0,39222.0,40043.0,40854.0,1632.0,1639.0,1403,1452.0,1475.0,1117.0
200000,0,3,3,45,-1,-1,-1,-1,-1,-1,4430.0,7182.0,3855.0,3411.0,6788.0,9921.0,7193.0,3855.0,3411,6788.0,9921.0,5016.0
130000,1,2,1,42,0,0,0,2,0,0,360.8516399474333,360.8516399474333,888.2325194918558,624.5420797196446,360.8516399474333,312.2710398598223,263.6904397722112,791.0713193166337,0,0.0,263.6904397722112,587.5611070229517
230000,0,2,1,42,0,0,0,0,2,0,5838.0,6369.0,6790.0,8171.0,7396.0,7757.0,1300.0,1200.0,2000,0.0,1000.0,2000.0
204774,1,1,2,24,0,0,0,0,0,1,205247.2843845584,200707.38968457124,142504.05624811663,135477.25111668365,159585.97202939872,162034.18748325395,8293.27132868597,5717.002994972894,12851,24230.592704409028,7366.729630810075,1909.9779792541349
280000,1,1,2,33,-1,-1,-1,-1,-1,-1,898.0,898.0,325.0,898.0,325.0,-339603.0,898.0,325.0,898,325.0,0.0,82619.04999999935
278870,1,2,1,38,-1,-1,-1,-1,-1,-1,1889.919600566746,3536.561109760483,5322.06274868335,5259.299131279345,4093.989609909312,3481.169947927689,3575.431889305261,5368.352619590818,5285,4113.892986273489,3497.8311817911217,3121.627321807396
60000,1,1,1,32,2,3,2,2,2,2,29107.51432824484,29765.957825805053,28997.02340020581,30091.02657405774,30873.75569253465,32271.36534308992,1420.4528653317511,0.0,1774,1467.291184769097,2063.544076154514,1963.5440761545144
260000,0,1,2,26,0,0,0,0,0,0,144112.0,144619.0,142380.0,141746.0,112938.0,110346.0,5033.0,5046.0,4573,4000.0,3800.0,4000.0
90000,0,2,2,24,0,0,0,-1,0,0,36179.0,36137.0,28400.0,28982.0,29782.0,24389.0,1953.0,2000.0,29982,800.0,1516.0,60615.0
50000,0,1,2,27,1,-1,-1,-1,0,0,0.0,45000.0,1000.0,4874.0,5374.0,5874.0,45000.0,1000.0,4874,500.0,500.0,0.0
180000,0,1,2,32,-1,-1,-1,-1,-1,-1,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666,666.0,666.0,666.0
20000,0,3,1,48,0,0,0,0,0,0,14203.0,15215.0,16544.0,17250.0,17604.0,19993.0,1252.0,1581.0,1287,641.0,2684.0,0.0
130000,1,1,2,46,2,2,2,1,1,1,69270.07593016018,70029.17639334664,68350.17639334664,72150.86484055394,72952.10089778947,74509.76566258044,3055.068014326024,0.0,5558,2966.0816171912293,2869.9328641779907,2911.013602865205
120000,1,1,1,44,1,2,2,2,2,2,75294.0,76465.0,74675.0,79629.0,77748.0,82497.0,3000.0,0.0,6200,0.0,6000.0,0.0
70000,0,2,2,23,-2,-2,-1,0,-1,0,0.0,3999.0,44446.0,21436.0,19987.0,19939.0,3999.0,44446.0,41,19995.0,6000.0,10305.0
130000,0,2,2,25,-2,-2,-2,-2,-2,-1,668.0,1017.0,1298.0,550.0,-286.0,55138.0,1200.0,1300.0,964,1698.0,60549.0,5000.0
170000,0,2,2,34,0,0,0,0,-1,0,85235.0,81462.0,59800.0,20650.0,127601.0,121774.0,5000.0,3400.0,3000,67054.43999999961,4600.0,5100.0
60000,0,1,2,23,0,0,0,0,0,2,13233.0,12772.0,14555.0,15803.0,19217.0,18768.0,1500.0,2000.0,1500,3700.0,0.0,900.0
360000,0,1,2,34,1,-2,-2,-1,-1,-2,0.0,0.0,0.0,326.9633220611931,0.0,0.0,0.0,0.0,326,0.0,0.0,0.0
120000,1,2,2,29,-1,2,2,2,-2,-2,5521.0,2197.0,1010.0,0.0,0.0,0.0,1010.0,0.0,0,0.0,0.0,0.0
20000,0,2,1,35,1,2,0,0,0,1,16110.83013132771,15554.76252791328,16597.51537755042,17555.2265397359,18535.085239694283,17989.66900853608,0.0,1298.5197504907485,1256,1236.089612634613,125.40734075901064,633.7436375587426
300000,0,3,2,27,0,0,0,0,0,0,105786.0,113850.0,116918.0,119929.0,122914.0,125910.0,9000.0,4000.0,4000,4000.0,4000.0,4000.0
30000,1,2,2,29,7,6,5,4,3,2,33666.0,32875.0,32101.0,31071.0,30136.0,28496.0,0.0,0.0,0,0.0,0.0,1642.0
180000,0,2,1,36,2,2,2,1,1,1,96985.03063812383,98687.97210116354,98321.17872288216,99992.37567051516,102186.39997018289,104299.30843380414,4143.1549103818925,2139.479505813314,3846,3895.4342820182233,3903.597404983344,4014.771365365456
130000,1,2,2,38,1,0,0,1,0,0,8007.994516984105,9095.880760127367,11644.407922569932,11350.039677521863,9810.18357162369,10386.830583162871,1224.533747259145,2733.43098242174,177,588.8563391927536,766.5690175782609,2575.601125130145
70000,0,2,2,33,2,0,0,0,0,0,71329.24271595938,71120.12368479946,70011.84545938087,66540.71623897618,31607.595164654413,31257.98457209017,2744.398138544181,3238.8026769495946,3403,1085.100407746888,1102.1728759468156,1155.1266010721629
120000,1,1,1,33,2,0,0,2,0,0,25738.60419858049,29831.394464940066,31615.425491613583,31132.70682934145,33407.724080101485,35145.59678620721,4847.522899929486,2346.5267139835114,326,2847.522899929486,2346.5267139835114,3128.702285311349
80000,0,2,2,42,0,0,0,0,0,-2,16959.0,17910.0,14919.0,15375.0,-150.0,-150.0,1235.0,1369.0,825,0.0,0.0,0.0
320000,0,2,1,36,-2,-1,0,0,0,0,73024.0,66537.0,58762.0,43112.0,67290.0,62132.0,2904.0,2973.0,1579,40020.0,3127.0,1206.0
300000,1,1,2,33,0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
180000,0,2,1,33,2,2,2,2,2,2,115166.0,122519.0,123087.0,126564.0,123040.0,129098.0,10800.0,4000.0,7000,0.0,8200.0,1500.0
180000,0,2,2,33,-1,-1,-1,-1,-1,-1,4160.0,7817.0,2358.0,18572.0,11560.0,4298.0,7817.0,2358.0,18577,11560.0,4298.0,12330.0
110000,1,2,2,26,0,-1,-1,2,0,0,60808.0,196.0,3290.0,3089.0,3601.0,3396.0,196.0,3290.0,0,563.0,296.0,200.0
80000,0,2,1,40,-1,-1,-1,-1,-1,-1,2667.0,2035.0,32194.0,1729.0,590.0,9628.0,2035.0,32194.0,1729,590.0,9628.0,16059.0
40000,0,4,1,24,0,0,0,0,0,0,40848.0,39270.0,40929.0,40528.0,39575.0,40526.0,1650.0,2300.0,1600,1330.0,1500.0,1500.0
50000,0,1,2,36,1,2,2,2,2,2,29003.0,29244.0,30827.0,31224.0,30587.0,32763.0,1000.0,2363.0,1200,0.0,2700.0,1157.0
240000,0,2,2,24,0,0,0,0,0,0,75830.0,50787.0,51524.0,31783.0,33993.0,36783.0,1480.0,1601.0,1400,3000.0,3180.0,37102.0
100000,1,2,2,36,8,7,6,5,4,3,110072.0,108478.0,105931.0,104554.0,102360.0,100413.0,0.0,0.0,1170,0.0,0.0,0.0
203049,0,2,1,35,2,0,0,0,0,0,54530.44135080099,56079.12249981778,57062.870884673255,58883.78234502883,61509.98722203552,63923.91732468851,3030.495212430073,2085.14362709781,2766,3570.260472442365,3475.23937849635,781.5922945827708
478155,1,2,1,45,0,0,0,0,0,0,227928.3600875305,232994.0878111944,239175.303120528,243522.43194449,248577.6407242521,253583.63654405935,8735.208518217201,10001.555000891634,8710,8773.659262262578,8878.271230156795,9129.931015509042
130000,0,2,2,36,0,0,0,0,0,0,118410.0,87199.0,90782.0,94261.0,96694.0,98982.0,5001.0,5001.0,5000,4000.0,4000.0,10001.0
50000,1,2,1,36,1,1,1,1,0,0,50714.01674643834,50461.04483408724,51704.01924115885,50626.201148873806,48541.23554996949,49414.79420082642,2018.357086196375,2463.2858276072507,183,1746.6081352439428,1774.4735946594865,1814.627830512296
180000,0,2,2,25,-1,-1,-2,-2,-1,0,3887.0,0.0,0.0,0.0,2454.0,4710.0,0.0,0.0,0,2454.0,3000.0,0.0
50000,1,2,2,53,1,-1,-1,-1,0,-1,0.0,3333.0,0.0,8796.0,6346.0,3600.0,3333.0,0.0,8796,1000.0,4000.0,0.0
30000,1,2,1,32,2,0,0,1,1,1,7754.79916301772,8961.592545498954,11486.07497896115,11128.102286018491,12938.802010288544,12661.7879578536,1485.6242994287113,2981.232766878213,112,2000.0,75.06893248714778,983.2220935891224
20000,1,1,2,24,0,1,2,0,0,0,17155.405176375774,19737.45399076152,19229.8673099991,19024.38336592781,17903.51127924362,20299.17078617248,3172.7349512327464,120.07394822534512,540,917.1534211750492,2828.4657882495067,159.59594568313116
30000,0,1,2,25,-2,-2,-2,-2,-2,-2,9634.0,4476.0,8830.0,8153.0,6422.0,500.0,7.0,7002.0,13,155.0,1.0,0.0
120000,0,2,1,48,-1,-1,-1,-1,0,-1,626.0,0.0,1252.0,1252.0,1252.0,626.0,0.0,1252.0,1252,0.0,626.0,0.0
150000,1,2,2,29,0,0,0,0,0,0,71593.0,71123.0,29040.0,106509.0,85608.0,86191.0,3060.0,1531.0,70000,3101.0,4000.0,2438.0
80000,0,1,1,29,0,0,0,0,0,0,5080.766864072634,8992.433137682245,9995.923995318411,10331.757790704192,11104.195111319308,11211.302937398636,4567.230879815686,1487.642114962115,1058,1144.098895088864,1082.8094943603028,610.7585427414181
150000,0,1,2,37,1,-2,-1,0,0,0,0.0,0.0,584.0,596.0,596.0,0.0,0.0,584.0,12,0.0,0.0,0.0
20000,1,1,2,27,0,0,0,0,0,0,39628.0,20571.0,19089.0,19658.0,19453.0,19108.0,1610.0,1323.0,1600,830.0,700.0,674.0
210250,1,2,1,36,0,0,0,0,0,0,178332.77866869775,175938.52930494578,88459.03818748961,85817.89728268307,86082.47488382143,85911.73172301066,7613.1564181716785,5320.527773492813,1378,3172.8910454291954,3085.7814829109016,3213.0164591590133
200000,1,1,2,38,0,-2,-1,-1,-1,-2,-910.510034553606,-910.510034553606,494.2339556788397,494.2339556788397,-69.44367503745313,-1928.590948277156,0.0,1483.3621860955077,0,0.0,0.0,0.0
60000,0,1,2,26,0,0,1,2,0,0,984.5716810763348,1944.1724876568617,913.1975802584192,437.03160553372464,351.5508588758084,295.41792380874256,1341.6789846036884,336.797610402395,0,112.26587013413166,197.746616792048,2921.787484756549
500000,1,1,2,32,-1,0,0,0,-1,-1,27318.0,46364.0,30327.0,16314.0,1151.0,3074.0,40019.0,16107.0,3325,1151.0,3074.0,4984.0
250000,1,1,2,31,-1,0,0,0,0,0,350110.6799999999,78416.0,64479.0,33404.0,11259.0,11007.0,10045.0,3194.0,1104,10015.0,5005.0,2033.0
290000,1,1,1,39,-1,-1,-1,-1,-2,-2,1757.0,3555.0,2256.0,2830.0,1682.0,1235.0,3579.0,2262.0,2830,1682.0,1235.0,1280.0
196644,1,2,1,37,5,4,3,2,2,0,250256.9388749108,232553.1962610189,213823.45137341117,201631.0890691068,196716.0517649864,186250.4355243217,664.4106334167345,0.0,1328,0.0,54178.90867128044,5449.708522027619
240000,1,2,1,31,2,0,-1,2,2,-1,60511.0,41296.0,2181.0,1175.0,-13.0,2487.0,2300.0,2185.0,4,0.0,2500.0,0.0
150000,1,3,1,52,2,2,2,2,2,-2,142903.0,152574.0,150080.0,47214.0,144862.0,148153.0,13312.0,2305.0,0,67054.43999999961,4241.0,3625.0
80000,0,1,2,25,3,2,2,2,2,2,45031.0,47087.0,48833.0,47750.0,50950.0,51984.0,3100.0,2800.0,0,4000.0,2000.0,2000.0
180000,0,1,2,23,0,0,0,0,0,0,6825.0,4094.0,4268.0,5423.0,6423.0,7404.0,2015.0,3000.0,3000,1000.0,1814.0,3000.0
210000,1,2,2,30,0,0,0,0,0,0,41441.83555112928,41724.358721307,42743.920999942005,43523.97218737641,44953.35387422805,45955.24098666898,1992.0479066423125,2011.6101852773184,1790,2251.6948509466183,1893.6826237511304,1993.4026768432348
340000,0,3,1,47,0,0,0,2,0,0,169842.0,158469.0,154170.0,135951.0,123353.0,110723.0,7000.0,14000.0,0,4000.0,4000.0,5000.0
60000,0,2,2,23,0,0,0,2,2,0,27104.0,28179.0,30586.0,30885.0,30268.0,30103.0,1500.0,2867.0,1080,0.0,1319.0,2200.0
10000,1,3,2,34,0,0,0,0,0,0,7165.0,8647.0,9247.0,9431.0,8843.0,9075.0,2000.0,1141.0,325,331.0,389.0,1000.0
20000,1,3,2,26,-1,3,2,0,0,0,20780.0,20172.0,19400.0,20000.0,20000.0,0.0,0.0,0.0,1000,0.0,0.0,0.0
110000,0,2,1,35,0,0,0,0,0,0,114023.0,102850.0,66639.0,57595.0,58814.0,60086.0,4097.0,3360.0,2100,2100.0,2200.0,3000.0
299194,0,2,1,33,0,0,0,0,0,0,280228.87340238894,274934.0504650172,271192.70729606494,194097.60818540765,187856.43442005504,191218.03022985545,10979.855335245276,11939.848031042393,7276,6520.205098748988,6199.772259459029,5540.289329509448
360000,1,2,1,39,0,0,0,0,0,-1,29814.0,22699.0,16866.0,13618.0,5000.0,8000.0,1333.0,2500.0,5000,2000.0,8000.0,5000.0
360000,0,2,2,37,0,0,0,0,0,0,292725.0,296679.0,301181.0,303398.0,285868.33,279505.05999999965,10638.0,11115.0,10700,9820.0,9902.0,9910.0
414075,1,1,1,32,0,0,0,0,1,1,39614.07243265407,21327.032625231142,21081.27900868791,28550.039820262748,27993.90120727285,40917.63960659796,2802.25233040684,1465.3043627777236,8094,357.4092170841619,15158.108254663375,370.0428382125645
220000,1,2,1,31,1,0,0,-1,0,-1,758.4323442409104,433.13531151817926,53.91913939772406,808.2038575311173,78.80489604282748,704.5132048431863,379.2161721204552,0.0,808,0.0,704.5132048431863,379.2161721204552
100000,0,1,1,46,1,2,0,0,0,1,102746.53952814412,98024.02454632412,98720.70039653132,96287.41070709522,97116.71708557676,97160.2603844363,4.018745799297503,4393.647916376629,4276,5227.164269365865,2494.6148676058465,3845.432853873173
220000,0,1,2,29,3,3,2,2,2,0,4695.0,4488.0,4283.0,5807.0,5568.0,5827.0,0.0,0.0,1587,0.0,500.0,586.0
160000,0,3,1,39,0,0,-1,-1,-1,-1,102358.0,103698.0,1048.0,1048.0,1048.0,1221.0,4671.0,1048.0,1048,1048.0,1221.0,1048.0
500000,0,2,2,38,-1,-1,-1,-1,-1,-1,18410.0,-10.0,1429.0,-601.0,120195.0,976.0,0.0,1439.0,0,67054.43999999961,981.0,4829.0
60000,1,2,2,34,3,3,1,1,0,0,64494.43651868354,61528.19035450299,50956.6791089658,49307.0785307183,59905.91358590734,57338.552120796085,964.1041448399036,928.1544987611276,1167,56861.86563222397,10210.706345755543,1333.4392602517926
50000,0,2,2,23,-1,0,0,2,2,2,865.0,1893.0,3991.0,3748.0,3748.0,-3148.0,1202.0,2300.0,0,0.0,4999.0,0.0
30000,1,2,2,45,2,2,2,2,2,2,15014.702287482713,16136.706580844651,16972.115650317362,17261.288924648063,17602.08289174261,17700.979427923357,1669.629480633078,1396.4446232403063,867,867.8517922532312,528.5928309870751,867.8517922532312
50000,0,1,2,24,1,2,2,2,2,0,33385.0,35538.0,34686.0,39097.0,38171.0,39396.0,3000.0,0.0,5000,0.0,2000.0,5000.0
310000,1,1,2,28,0,0,0,0,0,0,153620.0,147023.0,127390.0,129886.0,130676.0,127738.0,6603.0,4600.0,4507,4027.0,4025.0,4018.0
50000,1,3,1,26,1,0,0,0,0,0,49760.85578817134,94954.8298097057,42472.03073647742,32739.830720739803,16818.65581177777,17161.41764101568,1949.6480391343164,5699.803038238102,1340,1168.9236506070076,872.3886872624087,657.8015309222643
20000,1,2,1,50,0,0,2,2,2,2,14123.0,16758.0,17494.0,16916.0,18135.0,17703.0,3200.0,1300.0,0,1500.0,0.0,1200.0
30000,0,2,1,44,0,0,0,2,0,0,10339.480979024733,11599.826993008244,13886.065984951005,13737.165582536163,13944.96790606626,16560.82224304713,1439.0219949836685,2689.813898918964,371,735.1962000311078,2860.20629898118,566.2009499922231
30000,0,2,2,22,2,2,2,0,0,0,27201.0,27873.0,25406.0,23339.0,17869.0,15284.0,4000.0,0.0,2000,2000.0,1500.0,1000.0
350000,1,1,2,31,0,0,-1,0,-1,-1,1736.5232108548855,975.7500706085034,1102.198314273298,4888.676969682885,350.20530638203275,1056.4626576219612,975.7500706085034,1105.6727952368892,4384,0.0,881.3600044309449,755.5614188009956
260000,0,2,1,43,-1,-1,-1,-2,-1,-1,684.0,1726.0,0.0,0.0,5055.0,5996.0,1742.0,0.0,0,5055.0,5996.0,5648.0
30000,1,2,2,24,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
20000,1,1,2,25,0,0,2,2,2,2,11394.0,14367.0,13844.0,14614.0,14733.0,14823.0,3600.0,0.0,1300,500.0,505.0,37.0
500000,1,1,1,37,-1,-1,-1,-1,-1,-1,1961.0,1188.0,-150.0,150.0,6805.0,0.0,1188.0,0.0,300,6805.0,0.0,0.0
100000,1,1,2,28,0,0,0,0,0,0,97032.0,99895.0,26333.0,28110.0,2226.0,0.0,5341.0,7009.0,1777,2000.0,0.0,0.0
50000,1,3,2,39,0,0,0,0,0,0,39753.0,40701.0,41342.0,41424.0,41182.0,41187.0,2000.0,2000.0,2000,1600.0,2000.0,2000.0
180000,1,1,1,42,0,-1,-1,-1,-1,-1,166.66718831040086,727.1378043352888,166.66718831040086,166.66718831040086,166.66718831040086,166.66718831040086,727.1378043352888,166.66718831040086,166,166.66718831040086,166.66718831040086,245.7813599767304
150000,1,1,2,32,-2,-2,-2,-2,-2,-2,833.0,1601.0,9253.0,33062.0,2328.0,4121.0,1606.0,9297.0,33243,2336.0,4140.0,10859.0
80000,1,1,2,23,0,1,1,0,0,0,80449.67925892769,82877.02780254751,80460.25294532198,78017.34215916379,29884.917724892483,30185.69000428779,4344.658057682496,28.256920490451648,2357,1043.5375237957442,1070.6727299074696,1148.674344092001
240000,0,2,2,26,0,0,0,0,0,0,210437.0,212486.0,205728.0,205275.0,192059.0,195620.0,9016.0,10000.0,9000,6600.0,7100.0,7500.0
10000,0,2,2,25,1,2,2,2,0,0,8599.0,9695.0,10385.0,9987.0,9987.0,0.0,1400.0,1000.0,0,0.0,0.0,0.0
20000,1,2,2,33,0,0,0,0,0,0,18357.0,18668.0,19597.0,19589.0,19275.0,0.0,1471.0,1400.0,392,386.0,0.0,0.0
210000,1,1,2,28,-2,-2,-2,-2,-2,-2,15648.0,2008.0,-4291.0,-4291.0,-4291.0,-4291.0,2500.0,0.0,0,0.0,0.0,0.0
20000,0,2,2,24,2,0,0,0,0,3,2968.0,3980.0,5075.0,5979.0,6796.0,6463.0,1223.0,1318.0,1183,1000.0,0.0,0.0
60000,0,1,2,28,0,0,0,-1,-1,0,38991.0,13115.0,2958.0,4556.0,19213.0,18825.0,10008.0,2950.0,4556,19938.0,800.0,900.0
200000,0,2,1,33,1,-1,0,0,0,0,-7082.0,12270.0,29787.0,32040.0,7773.0,12681.0,21179.0,20000.0,3000,1000.0,5000.0,500.0
30000,0,3,1,44,2,0,0,0,0,0,26627.0,27631.0,29179.0,30146.0,26371.0,27567.0,1452.0,2000.0,1500,933.0,2000.0,3000.0
180000,1,2,1,52,1,1,1,0,0,0,179299.31215803753,176877.9996772647,177319.2335537414,175349.0335642438,169888.83983427813,146870.59544276164,3502.812281880439,5635.009539396818,5270,6094.343883456506,8354.218422820659,4645.781577179341
50000,1,1,1,33,0,0,0,0,0,0,22212.56234962334,13546.638254427857,9173.085236716435,6833.847289355321,6729.2448003234,5440.8123129163805,1324.1606271326823,2000.0792500406224,1278,278.7405075557883,134.5779506109177,394.1606271326822
160000,0,3,1,41,-1,-1,-1,-1,-1,-1,2392.0,316.0,416.0,416.0,416.0,2606.0,316.0,416.0,416,416.0,2606.0,316.0
110000,0,2,2,31,2,0,0,0,0,2,1472.0,2785.0,5496.0,7496.0,9298.0,3340.0,1500.0,3000.0,2000,2000.0,0.0,82619.04999999935
250000,0,1,1,42,0,0,-2,-2,-2,-2,25298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
50000,1,2,1,47,0,0,0,0,0,0,48308.0,48019.0,48647.0,26894.0,10875.0,15878.0,2200.0,2068.0,3048,418.0,12004.0,5001.0
220000,0,2,1,41,-1,0,0,-1,-1,-1,4016.0,3962.0,2908.0,3054.0,3054.0,0.0,3000.0,2000.0,3200,3054.0,0.0,0.0
230000,0,4,1,35,-2,-1,-1,-1,-2,-2,4793.0,6277.0,3433.0,11449.0,2433.0,23832.0,6336.0,3447.0,11449,2433.0,23832.0,742.0
30000,1,1,1,25,0,0,0,0,0,0,29724.995649732897,30366.37263124475,30571.208987657,30262.937071568314,30339.837757059013,27074.756432696395,1802.440647348627,1933.7474747047572,665,1923.168325475692,511.8705302746079,1734.5683106430097
350000,0,1,2,36,-1,-1,-1,-1,0,-1,655.0,23524.0,-3626.0,6531.0,4440.0,750.0,23537.0,5.0,10971,0.0,750.0,0.0
90000,0,3,2,28,0,0,0,0,0,2,86493.0,86960.0,87187.0,86669.0,90391.0,87207.0,4200.0,4000.0,3200,6700.0,0.0,4000.0
50000,0,2,2,33,2,2,2,1,1,1,48073.80512774955,49033.7424021735,49498.868093541096,48218.27620660454,27616.658367712946,26388.52294626919,2046.486376367788,1542.2522706053687,316,2892.972752735576,211.2613530268437,1221.1261353026844
30000,1,2,1,52,0,0,0,0,0,0,25120.552621851053,26324.740529001,27604.597700337643,27991.43558080239,28837.27286319762,29392.09125343397,1687.5972019463725,1949.6751628599773,1270,1112.2334840278008,1079.870065143991,171.10444627607632
260000,1,3,1,48,0,0,0,0,0,0,154927.0,158848.0,160654.0,155059.0,141570.0,134143.0,8000.0,6000.0,7100,5300.0,5000.0,5000.0
217764,0,1,1,35,1,0,0,0,0,0,185775.51970963136,185475.7274714762,313893.9094005816,183129.45292804443,182826.80237360817,183948.9345515328,8331.869889112751,8990.24340315512,9352,6755.367638595932,6667.57584120188,6506.738151949209
200000,1,1,2,60,-1,-1,-1,-1,-1,-1,12716.0,12453.0,21910.0,12474.0,17785.0,12500.0,12453.0,21957.0,12474,17811.0,12500.0,0.0
200000,0,2,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,246.0
200000,0,2,1,33,0,0,0,0,0,0,23762.0,25944.0,26988.0,25237.0,22131.0,13774.0,4000.0,2000.0,600,3000.0,4000.0,100.0
20000,1,2,1,46,1,1,1,0,0,0,19269.99173665216,19791.470587021457,19911.26668804193,19635.13505150438,11324.982705910445,0.0,1130.4126463400503,828.6628118133598,414,380.081626193838,0.0,0.0
332107,1,2,1,50,0,-1,-1,-1,-1,-1,47.3360760433809,2685.4495298208767,169.88244604143938,4968.637962309864,18500.68786791488,925.111297248936,2697.5364110914657,194.9859686803552,4993,18576.92819592937,929.7600977376242,1074.6853319021875
137170,0,1,1,27,2,2,2,0,0,0,39547.874871961205,43042.82672923831,42490.89104492691,44192.68041341945,45801.89189470844,46906.08115034873,4462.328571561489,424.4774435040879,2717,2603.821052729518,2000.0,3500.7124738306293
280000,1,1,1,26,0,0,0,0,0,0,277815.0,285477.0,253365.0,221167.0,195058.0,189623.0,12596.0,11320.0,7608,6628.0,7004.0,6902.0
130000,1,2,1,41,0,1,0,0,0,0,27832.414863490518,27766.12107317377,27024.12767029824,25114.78110298574,18016.30799840155,14573.232230557354,695.4026428704835,2000.6931346249949,1138,665.343268750263,1000.0,1306.865375005258
125659,0,2,2,26,0,0,0,0,0,-1,109991.31754819452,112114.80519382058,122635.90825125074,17718.28689458742,-2410.4568644322503,208.61869975182697,4276.634189487424,13520.601282420932,4331,155.52364926020388,2774.5992134442813,907.6083755605362
340000,0,1,2,35,-2,-2,-2,-2,-2,-2,732.0,1604.0,-1294.0,12797.0,890.0,2313.0,1618.0,27.0,20072,903.0,2313.0,82619.04999999935
133717,1,1,2,34,0,0,0,0,0,0,30489.594722706664,32112.35278997076,31632.449753925262,30186.338356825905,27973.818725459823,19020.79033632048,2331.697154814651,1815.403783128108,1548,1120.3878558180256,1371.7056112985897,371.7056112985897
280000,0,1,1,42,-2,-2,-2,-2,-2,-2,6425.0,3746.0,3863.0,5740.0,0.0,1170.0,3746.0,3863.0,5740,0.0,1170.0,4198.0
240000,0,2,1,39,0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
50000,0,2,1,23,1,1,0,0,0,1,7395.648222168664,6980.940905279841,7854.0923432022255,8857.756049072079,9565.0,9330.09816762142,33.1189903735401,1140.8379080174227,1144,851.7455648151972,60.38102164729276,1779.13626978615
90000,0,2,1,47,2,2,2,0,0,2,61066.0,62999.0,61388.0,64376.0,67347.0,74960.0,3500.0,0.0,4000,4000.0,8900.0,0.0
150000,1,2,2,44,0,0,-2,-2,-1,-1,143650.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0,1000.0,0.0,5000.0
30000,0,2,1,37,-1,-1,-1,-1,0,0,250.735038976452,357.43003585525184,385.30658013260415,315.9689826914742,301.8184526014477,579.4839218923211,357.43003585525184,385.30658013260415,315,262.19696834937344,579.4839218923211,9203.272935021922
10000,1,2,1,28,0,4,3,2,1,1,3868.245669758332,4033.3526198984423,3828.4356123259095,3671.284043435662,3522.960255466592,4209.205337715176,367.4264514021997,0.0,23,31.95012620888693,872.1994951644523,25.560100967109545
50000,1,2,2,33,0,0,0,0,0,2,24060.0,17474.0,18297.0,20114.0,13235.0,12482.0,1400.0,1183.0,2000,1200.0,0.0,610.0
10000,1,2,2,38,-1,-1,-1,-1,-1,-1,241.06300192310368,214.17845318892364,54.20061649047796,79.76909746836031,357.6115023577723,-51.99099972527088,217.58758398597456,57.60974728752893,83,335.4521521769409,874.4402943733344,2262.9367953123115
